0,1,2,3,4
"{'student_id': 26, 'learning_type': 'Auditory', 'resource_type': 'Text', 'video_engagement': 0.5005707823780489, 'quiz_score': 0.7586633518681694, 'interactive_engagement': 0.6209455738155661, 'time_spent': 36.00153986647313}","{'student_id': 26, 'learning_type': 'Auditory', 'resource_type': 'Text', 'video_engagement': 0.4952068845827151, 'quiz_score': 0.8247920171343683, 'interactive_engagement': 0.5546212402359766, 'time_spent': 35.52136690836944}","{'student_id': 26, 'learning_type': 'Auditory', 'resource_type': 'Video', 'video_engagement': 0.35540299459360297, 'quiz_score': 0.8546443835594101, 'interactive_engagement': 0.6569945920739167, 'time_spent': 23.883124064478114}","{'student_id': 26, 'learning_type': 'Auditory', 'resource_type': 'Video', 'video_engagement': 0.4064952768779257, 'quiz_score': 0.9298809804032582, 'interactive_engagement': 0.6919925246465549, 'time_spent': 25.015141979812704}","{'student_id': 26, 'learning_type': 'Auditory', 'resource_type': 'Text', 'video_engagement': 0.4610114974326361, 'quiz_score': 0.7704143668491432, 'interactive_engagement': 0.6556207620404153, 'time_spent': 27.721591157699123}"
"{'student_id': 27, 'learning_type': 'Kinesthetic', 'resource_type': 'Interactive', 'video_engagement': 0.3974783599934446, 'quiz_score': 0.45418938016804133, 'interactive_engagement': 0.9544752930870887, 'time_spent': 71.82583256761917}","{'student_id': 27, 'learning_type': 'Kinesthetic', 'resource_type': 'Interactive', 'video_engagement': 0.28606973512453976, 'quiz_score': 0.4658589407796411, 'interactive_engagement': 0.7437831094070575, 'time_spent': 69.27547504659599}","{'student_id': 27, 'learning_type': 'Kinesthetic', 'resource_type': 'Interactive', 'video_engagement': 0.10734948710217132, 'quiz_score': 0.6206370190917768, 'interactive_engagement': 0.7030381312484336, 'time_spent': 66.60647982298545}","{'student_id': 27, 'learning_type': 'Kinesthetic', 'resource_type': 'Interactive', 'video_engagement': 0.24377200640624075, 'quiz_score': 0.34940319159425987, 'interactive_engagement': 0.7914887988401113, 'time_spent': 68.36279420387922}","{'student_id': 27, 'learning_type': 'Kinesthetic', 'resource_type': 'Video', 'video_engagement': 0.2904384317172961, 'quiz_score': 0.6494534608168657, 'interactive_engagement': 0.9126157503502913, 'time_spent': 58.604570305114976}"
"{'student_id': 28, 'learning_type': 'Kinesthetic', 'resource_type': 'Interactive', 'video_engagement': 0.18641139689272673, 'quiz_score': 0.5633142150949375, 'interactive_engagement': 0.6686696335679292, 'time_spent': 60.20540162637148}","{'student_id': 28, 'learning_type': 'Kinesthetic', 'resource_type': 'Video', 'video_engagement': 0.2474804824615671, 'quiz_score': 0.5083718187841723, 'interactive_engagement': 0.8323213663832029, 'time_spent': 53.42275458016114}","{'student_id': 28, 'learning_type': 'Kinesthetic', 'resource_type': 'Video', 'video_engagement': 0.43382900375573413, 'quiz_score': 0.5527233374174341, 'interactive_engagement': 0.7453011953871256, 'time_spent': 44.06522703864596}","{'student_id': 28, 'learning_type': 'Kinesthetic', 'resource_type': 'Video', 'video_engagement': 0.10597548971088329, 'quiz_score': 0.47904084375294886, 'interactive_engagement': 0.8844798115929934, 'time_spent': 73.86922492540255}","{'student_id': 28, 'learning_type': 'Kinesthetic', 'resource_type': 'Interactive', 'video_engagement': 0.41782774970539727, 'quiz_score': 0.49833443245460113, 'interactive_engagement': 0.8164603757066035, 'time_spent': 79.63079729229054}"
"{'student_id': 29, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.3186874019451927, 'quiz_score': 0.7843679011234453, 'interactive_engagement': 0.5769619483254506, 'time_spent': 69.6595730738224}","{'student_id': 29, 'learning_type': 'Reading/Writing', 'resource_type': 'Interactive', 'video_engagement': 0.5117121349347639, 'quiz_score': 0.8758685348307286, 'interactive_engagement': 0.4327023286701018, 'time_spent': 69.80517148146978}","{'student_id': 29, 'learning_type': 'Reading/Writing', 'resource_type': 'Interactive', 'video_engagement': 0.26810920491210394, 'quiz_score': 0.7228975372407058, 'interactive_engagement': 0.39111858889243784, 'time_spent': 52.752939338953446}","{'student_id': 29, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.4291503305398185, 'quiz_score': 0.6087897995630929, 'interactive_engagement': 0.28495814267518904, 'time_spent': 65.9599295539801}","{'student_id': 29, 'learning_type': 'Reading/Writing', 'resource_type': 'Interactive', 'video_engagement': 0.24190390861184935, 'quiz_score': 0.8469006656600278, 'interactive_engagement': 0.5989589656179551, 'time_spent': 56.41876260727374}"
"{'student_id': 30, 'learning_type': 'Kinesthetic', 'resource_type': 'Text', 'video_engagement': 0.37477399763660374, 'quiz_score': 0.44236463783390867, 'interactive_engagement': 0.8598849863266506, 'time_spent': 51.64336428792518}","{'student_id': 30, 'learning_type': 'Kinesthetic', 'resource_type': 'Interactive', 'video_engagement': 0.1566056918426784, 'quiz_score': 0.4895097812544637, 'interactive_engagement': 0.7299408064507295, 'time_spent': 74.65311224207629}","{'student_id': 30, 'learning_type': 'Kinesthetic', 'resource_type': 'Interactive', 'video_engagement': 0.08309243703440813, 'quiz_score': 0.4576555198788249, 'interactive_engagement': 0.7920382436017896, 'time_spent': 49.879660592062095}","{'student_id': 30, 'learning_type': 'Kinesthetic', 'resource_type': 'Video', 'video_engagement': 0.2496298130410705, 'quiz_score': 0.7110551470864814, 'interactive_engagement': 0.8684122640438244, 'time_spent': 66.72991170931205}","{'student_id': 30, 'learning_type': 'Kinesthetic', 'resource_type': 'Text', 'video_engagement': 0.3022686772516475, 'quiz_score': 0.5961587375840633, 'interactive_engagement': 0.6282062633179994, 'time_spent': 56.433300284609345}"
"{'student_id': 31, 'learning_type': 'Kinesthetic', 'resource_type': 'Text', 'video_engagement': 0.3470707227330797, 'quiz_score': 0.4124678826924604, 'interactive_engagement': 0.9631100101470929, 'time_spent': 50.37055610159921}","{'student_id': 31, 'learning_type': 'Kinesthetic', 'resource_type': 'Text', 'video_engagement': 0.14379327312720572, 'quiz_score': 0.3622153340772456, 'interactive_engagement': 0.7658604449066932, 'time_spent': 48.983144266040256}","{'student_id': 31, 'learning_type': 'Kinesthetic', 'resource_type': 'Interactive', 'video_engagement': 0.24219054404291623, 'quiz_score': 0.5655434274009613, 'interactive_engagement': 0.6287230462419111, 'time_spent': 48.398683910448405}","{'student_id': 31, 'learning_type': 'Kinesthetic', 'resource_type': 'Video', 'video_engagement': 0.2761498384665414, 'quiz_score': 0.5719541461697316, 'interactive_engagement': 0.6974869929045456, 'time_spent': 49.243414307906946}","{'student_id': 31, 'learning_type': 'Kinesthetic', 'resource_type': 'Interactive', 'video_engagement': 0.2993344013312398, 'quiz_score': 0.4949138719824064, 'interactive_engagement': 0.8651882839533527, 'time_spent': 57.460142649556005}"
"{'student_id': 32, 'learning_type': 'Reading/Writing', 'resource_type': 'Interactive', 'video_engagement': 0.4135270923929251, 'quiz_score': 0.6568122108501433, 'interactive_engagement': 0.36599759988349334, 'time_spent': 69.50763174345519}","{'student_id': 32, 'learning_type': 'Reading/Writing', 'resource_type': 'Interactive', 'video_engagement': 0.22976160641728355, 'quiz_score': 0.8036884835095047, 'interactive_engagement': 0.38070082018232604, 'time_spent': 66.8529367849846}","{'student_id': 32, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.30227796517328365, 'quiz_score': 0.7130280721354633, 'interactive_engagement': 0.4046844120911467, 'time_spent': 53.49701093746501}","{'student_id': 32, 'learning_type': 'Reading/Writing', 'resource_type': 'Interactive', 'video_engagement': 0.33832618593424746, 'quiz_score': 0.7436582831705141, 'interactive_engagement': 0.42230375869009357, 'time_spent': 69.88957824968871}","{'student_id': 32, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.3591559893515867, 'quiz_score': 0.932290298124846, 'interactive_engagement': 0.3811278570073072, 'time_spent': 51.277360990716645}"
"{'student_id': 33, 'learning_type': 'Reading/Writing', 'resource_type': 'Video', 'video_engagement': 0.37245768731600815, 'quiz_score': 0.6464848826104042, 'interactive_engagement': 0.49516250599981027, 'time_spent': 52.310533290521946}","{'student_id': 33, 'learning_type': 'Reading/Writing', 'resource_type': 'Video', 'video_engagement': 0.3034833231787236, 'quiz_score': 0.7866552763896578, 'interactive_engagement': 0.35814839999828185, 'time_spent': 53.82315857818817}","{'student_id': 33, 'learning_type': 'Reading/Writing', 'resource_type': 'Interactive', 'video_engagement': 0.33922625006775553, 'quiz_score': 0.6449478473536762, 'interactive_engagement': 0.47530025208750853, 'time_spent': 61.58372588905284}","{'student_id': 33, 'learning_type': 'Reading/Writing', 'resource_type': 'Interactive', 'video_engagement': 0.1940173611716383, 'quiz_score': 0.6163477427730661, 'interactive_engagement': 0.3802016434188245, 'time_spent': 50.265541431853485}","{'student_id': 33, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.4469126645145993, 'quiz_score': 0.7953971534653467, 'interactive_engagement': 0.49440134050201173, 'time_spent': 58.66320437734794}"
"{'student_id': 34, 'learning_type': 'Kinesthetic', 'resource_type': 'Interactive', 'video_engagement': 0.2919793157610511, 'quiz_score': 0.6947236938602239, 'interactive_engagement': 0.9492774399334576, 'time_spent': 61.91301245557928}","{'student_id': 34, 'learning_type': 'Kinesthetic', 'resource_type': 'Interactive', 'video_engagement': 0.4214210361302929, 'quiz_score': 0.7303069629888936, 'interactive_engagement': 0.937241041143333, 'time_spent': 60.892900831684884}","{'student_id': 34, 'learning_type': 'Kinesthetic', 'resource_type': 'Text', 'video_engagement': 0.3396681631908006, 'quiz_score': 0.5990489572474138, 'interactive_engagement': 0.574072948075451, 'time_spent': 50.61167178376067}","{'student_id': 34, 'learning_type': 'Kinesthetic', 'resource_type': 'Text', 'video_engagement': 0.20419396417746158, 'quiz_score': 0.48702369489641556, 'interactive_engagement': 0.947830564083303, 'time_spent': 44.067720307994016}","{'student_id': 34, 'learning_type': 'Kinesthetic', 'resource_type': 'Video', 'video_engagement': 0.31156912355132343, 'quiz_score': 0.6298770978451232, 'interactive_engagement': 0.9973098485197864, 'time_spent': 48.63922915216303}"
"{'student_id': 35, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.3725526719699267, 'quiz_score': 0.7113543712732819, 'interactive_engagement': 0.3987235238294717, 'time_spent': 59.82365050538973}","{'student_id': 35, 'learning_type': 'Reading/Writing', 'resource_type': 'Interactive', 'video_engagement': 0.22911547070558091, 'quiz_score': 0.700177137578307, 'interactive_engagement': 0.46752904570502346, 'time_spent': 64.67041893519459}","{'student_id': 35, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.30290755706747585, 'quiz_score': 0.7604590729308588, 'interactive_engagement': 0.44388168804218986, 'time_spent': 60.75696994888334}","{'student_id': 35, 'learning_type': 'Reading/Writing', 'resource_type': 'Video', 'video_engagement': 0.32835214293581283, 'quiz_score': 0.7218265720772744, 'interactive_engagement': 0.4181265039857306, 'time_spent': 56.79932734975174}","{'student_id': 35, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.24470277979182872, 'quiz_score': 0.8376277919216857, 'interactive_engagement': 0.383952213372276, 'time_spent': 68.03763290475658}"
"{'student_id': 36, 'learning_type': 'Auditory', 'resource_type': 'Video', 'video_engagement': 0.25741038359542306, 'quiz_score': 0.6710872227834529, 'interactive_engagement': 0.5687100811782169, 'time_spent': 39.943112196480705}","{'student_id': 36, 'learning_type': 'Auditory', 'resource_type': 'Video', 'video_engagement': 0.40502586058825096, 'quiz_score': 0.7199619898678652, 'interactive_engagement': 0.4379911274297478, 'time_spent': 38.63873419307296}","{'student_id': 36, 'learning_type': 'Auditory', 'resource_type': 'Video', 'video_engagement': 0.33465791751058466, 'quiz_score': 0.9130198408630056, 'interactive_engagement': 0.5917206122111421, 'time_spent': 21.277624284412926}","{'student_id': 36, 'learning_type': 'Auditory', 'resource_type': 'Video', 'video_engagement': 0.46275825889906186, 'quiz_score': 0.7701846901006147, 'interactive_engagement': 0.44282583534089975, 'time_spent': 40.11691966346237}","{'student_id': 36, 'learning_type': 'Auditory', 'resource_type': 'Interactive', 'video_engagement': 0.4399091466669326, 'quiz_score': 0.8461904657426627, 'interactive_engagement': 0.630225821495162, 'time_spent': 36.37635645657927}"
"{'student_id': 37, 'learning_type': 'Auditory', 'resource_type': 'Text', 'video_engagement': 0.48170987330709913, 'quiz_score': 0.8944326006940397, 'interactive_engagement': 0.6066216766945853, 'time_spent': 39.49242427163039}","{'student_id': 37, 'learning_type': 'Auditory', 'resource_type': 'Text', 'video_engagement': 0.599741447160673, 'quiz_score': 0.7567357783692784, 'interactive_engagement': 0.4983463975729631, 'time_spent': 36.96032030666135}","{'student_id': 37, 'learning_type': 'Auditory', 'resource_type': 'Video', 'video_engagement': 0.5547432181175748, 'quiz_score': 0.9144401902230147, 'interactive_engagement': 0.5357762551824002, 'time_spent': 39.54761148739299}","{'student_id': 37, 'learning_type': 'Auditory', 'resource_type': 'Interactive', 'video_engagement': 0.3590367073868012, 'quiz_score': 0.9802952134549248, 'interactive_engagement': 0.5554402133038742, 'time_spent': 28.05046971390996}","{'student_id': 37, 'learning_type': 'Auditory', 'resource_type': 'Text', 'video_engagement': 0.3091201600314424, 'quiz_score': 0.7700921187045054, 'interactive_engagement': 0.5964613946070831, 'time_spent': 37.234688136514116}"
"{'student_id': 38, 'learning_type': 'Reading/Writing', 'resource_type': 'Video', 'video_engagement': 0.2252673940687972, 'quiz_score': 0.6559552945214475, 'interactive_engagement': 0.3700838066677258, 'time_spent': 55.00847769510195}","{'student_id': 38, 'learning_type': 'Reading/Writing', 'resource_type': 'Video', 'video_engagement': 0.39278522734552335, 'quiz_score': 0.6042626443733131, 'interactive_engagement': 0.4748265837201327, 'time_spent': 53.09585000889116}","{'student_id': 38, 'learning_type': 'Reading/Writing', 'resource_type': 'Video', 'video_engagement': 0.3151201360403872, 'quiz_score': 0.7943339762167111, 'interactive_engagement': 0.30793473087720247, 'time_spent': 56.85072625885662}","{'student_id': 38, 'learning_type': 'Reading/Writing', 'resource_type': 'Interactive', 'video_engagement': 0.4944146636839141, 'quiz_score': 0.8699266051541537, 'interactive_engagement': 0.3864073617260282, 'time_spent': 54.47724776663756}","{'student_id': 38, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.2682924673492073, 'quiz_score': 0.8830920612864762, 'interactive_engagement': 0.3949266840719432, 'time_spent': 54.27561414683415}"
"{'student_id': 39, 'learning_type': 'Kinesthetic', 'resource_type': 'Interactive', 'video_engagement': 0.2337402750758839, 'quiz_score': 0.551193128360025, 'interactive_engagement': 0.761062873489484, 'time_spent': 45.409801828797235}","{'student_id': 39, 'learning_type': 'Kinesthetic', 'resource_type': 'Text', 'video_engagement': 0.21928292459856719, 'quiz_score': 0.4178162007961546, 'interactive_engagement': 0.6968551381710381, 'time_spent': 51.81256164578178}","{'student_id': 39, 'learning_type': 'Kinesthetic', 'resource_type': 'Interactive', 'video_engagement': 0.21143476522904758, 'quiz_score': 0.3808904624708372, 'interactive_engagement': 0.8807715429407513, 'time_spent': 75.25271001091637}","{'student_id': 39, 'learning_type': 'Kinesthetic', 'resource_type': 'Video', 'video_engagement': 0.1486047621354975, 'quiz_score': 0.60107924055846, 'interactive_engagement': 0.8563974527631458, 'time_spent': 67.89642865277412}","{'student_id': 39, 'learning_type': 'Kinesthetic', 'resource_type': 'Interactive', 'video_engagement': 0.21999099415767576, 'quiz_score': 0.6004879460114081, 'interactive_engagement': 0.98106275951847, 'time_spent': 79.73700643824647}"
